timestamp,open,high,low,close,volume
1736755200000,93590.24000000,93661.55000000,90833.12000000,90851.22000000,10070.64435000
1736769600000,90851.23000000,93100.00000000,89256.69000000,92123.75000000,15768.82719000
1736784000000,92123.75000000,92534.10000000,91250.00000000,92312.18000000,5597.12697000
1736798400000,92312.18000000,94727.15000000,91908.20000000,94536.10000000,5044.56949000
1736812800000,94536.11000000,95280.80000000,94346.22000000,94861.40000000,3303.28378000
1736827200000,94861.39000000,95464.71000000,94753.42000000,94864.00000000,2358.76020000
1736841600000,94863.99000000,97371.00000000,94860.11000000,96548.04000000,6495.82711000
1736856000000,96548.04000000,97265.48000000,95748.93000000,96471.65000000,8394.33223000
1736870400000,96471.65000000,97088.57000000,95351.76000000,96537.80000000,5134.58254000
1736884800000,96537.23000000,96921.13000000,96152.31000000,96560.86000000,2159.83167000
1736899200000,96560.85000000,97554.63000000,96500.00000000,97317.12000000,3289.96951000
1736913600000,97317.12000000,97724.96000000,96750.00000000,97301.35000000,3059.85859000
1736928000000,97301.35000000,97524.00000000,96521.00000000,96762.18000000,2662.70368000
1736942400000,96762.19000000,99799.98000000,96539.77000000,98992.42000000,11578.95097000
1736956800000,98992.42000000,99990.00000000,98602.05000000,99844.90000000,5037.81977000
1736971200000,99844.91000000,100681.94000000,99460.80000000,100497.35000000,4880.68927000
1736985600000,100497.35000000,100866.66000000,99170.00000000,99478.03000000,4764.75349000
1737000000000,99478.04000000,99921.86000000,99322.19000000,99799.99000000,1971.85838000
1737014400000,99800.00000000,99820.00000000,98617.55000000,99158.71000000,4224.49604000
1737028800000,99158.70000000,99517.93000000,97335.13000000,99296.17000000,7952.93002000
1737043200000,99296.17000000,100448.72000000,99079.05000000,100417.20000000,5345.71609000
1737057600000,100417.20000000,100641.99000000,99377.00000000,99987.30000000,3573.09915000
1737072000000,99987.30000000,102148.13000000,99950.77000000,101051.73000000,6891.54414000
1737086400000,101051.73000000,101899.49000000,100952.10000000,101440.50000000,3198.48530000
1737100800000,101440.51000000,102581.45000000,101439.77000000,102237.60000000,5380.48317000
1737115200000,102237.60000000,104254.19000000,102195.90000000,104000.00000000,9298.37508000
1737129600000,104000.00000000,105865.22000000,103841.18000000,105834.93000000,9336.85365000
1737144000000,105834.93000000,105847.02000000,104065.25000000,104077.48000000,5066.11158000
1737158400000,104077.47000000,104656.87000000,103000.25000000,103559.82000000,3518.82558000
1737172800000,103559.82000000,103771.21000000,102602.48000000,102821.75000000,4937.13140000
1737187200000,102821.75000000,103883.01000000,102277.55000000,103589.29000000,4114.11548000
1737201600000,103589.29000000,104988.88000000,103107.65000000,104568.96000000,5002.17801000
1737216000000,104568.96000000,104719.29000000,103156.02000000,104382.01000000,4197.15572000
1737230400000,104382.00000000,104750.00000000,103765.44000000,104556.23000000,2538.42379000
1737244800000,104556.23000000,105458.55000000,104013.51000000,104984.01000000,3271.33432000
1737259200000,104984.01000000,105634.78000000,104191.19000000,105167.12000000,4785.51322000
1737273600000,105167.11000000,105496.03000000,103450.69000000,104363.23000000,7895.87414000
1737288000000,104363.24000000,105706.48000000,104300.75000000,104936.35000000,6026.11475000
1737302400000,104936.35000000,106200.74000000,104520.01000000,106200.00000000,3579.79556000
1737316800000,106200.00000000,106422.43000000,99651.60000000,101331.57000000,17838.65099000
1737331200000,101331.57000000,102321.42000000,99550.00000000,101891.93000000,13939.26024000
1737345600000,101891.94000000,109588.00000000,101535.28000000,107120.65000000,21204.58766200
1737360000000,107120.65000000,109193.23000000,107093.33000000,108239.19000000,9010.89785000
1737374400000,108239.19000000,108700.01000000,104480.00000000,104957.99000000,13711.24313000
1737388800000,104957.99000000,107050.00000000,100333.00000000,103691.63000000,25962.90260000
1737403200000,103691.64000000,104331.00000000,101701.01000000,102260.01000000,5700.34025000
1737417600000,102260.00000000,103260.10000000,100119.04000000,102936.01000000,10133.69299000
1737432000000,102936.01000000,102974.14000000,101111.68000000,101989.05000000,5400.15858000
1737446400000,101989.06000000,103973.02000000,101740.82000000,103758.25000000,6235.66073000
1737460800000,103758.25000000,105320.00000000,102803.43000000,103943.00000000,9899.25066000
1737475200000,103942.99000000,107240.81000000,103822.02000000,107031.34000000,9757.23378000
1737489600000,107031.34000000,107199.99000000,105420.00000000,106143.82000000,4515.02328000
1737504000000,106143.82000000,106394.46000000,105448.99000000,105600.01000000,3019.25833000
1737518400000,105600.01000000,105952.00000000,105043.88000000,105084.77000000,2894.59275000
1737532800000,105084.77000000,105464.83000000,104647.75000000,105100.39000000,3008.01462000
1737547200000,105100.38000000,105584.23000000,103662.58000000,104180.01000000,6007.84866000
1737561600000,104180.01000000,104754.64000000,103339.12000000,104630.00000000,4362.47109000
1737576000000,104630.00000000,104830.12000000,103611.66000000,103706.66000000,2956.50709000
1737590400000,103706.66000000,103819.99000000,102100.00000000,102461.25000000,4960.28164000
1737604800000,102461.24000000,102968.31000000,101575.50000000,102710.27000000,3922.18053000
1737619200000,102710.28000000,102724.94000000,101262.28000000,101944.49000000,3213.96175000
1737633600000,101944.50000000,106050.86000000,101281.62000000,105263.52000000,17241.02811000
1737648000000,105263.52000000,106850.00000000,103399.98000000,103770.04000000,10175.26517000
1737662400000,103770.05000000,106421.03000000,102195.70000000,103910.34000000,14440.40311000
1737676800000,103910.35000000,104298.00000000,102750.00000000,103891.75000000,3785.23369000
1737691200000,103891.75000000,105355.00000000,103804.77000000,105046.80000000,3142.49691000
1737705600000,105046.79000000,105759.00000000,104922.41000000,105420.10000000,2980.39420000
1737720000000,105420.11000000,106321.66000000,104669.17000000,105859.98000000,4922.31503000
1737734400000,105859.99000000,107120.00000000,105589.00000000,105760.94000000,5483.37032000
1737748800000,105760.93000000,105781.00000000,104456.89000000,104870.50000000,3295.43002000
1737763200000,104870.51000000,105280.82000000,104361.89000000,105202.40000000,2029.85839000
1737777600000,105202.40000000,105202.40000000,104216.81000000,104385.98000000,1407.20452000
1737792000000,104385.99000000,104700.01000000,104106.09000000,104670.99000000,1254.59690000
1737806400000,104670.99000000,105111.11000000,104456.00000000,104897.79000000,1464.11662000
1737820800000,104897.79000000,105286.52000000,104449.75000000,105055.16000000,1831.57775000
1737835200000,105055.16000000,105250.00000000,104696.00000000,104746.85000000,1080.96959000
1737849600000,104746.86000000,105273.24000000,104503.70000000,105062.42000000,1315.60742000
1737864000000,105062.41000000,105500.00000000,104950.00000000,104998.35000000,1228.94709000
1737878400000,104998.36000000,105221.36000000,104444.01000000,104818.69000000,1340.56686000
1737892800000,104818.68000000,105126.11000000,104703.58000000,104967.01000000,1136.95799000
1737907200000,104967.02000000,105260.36000000,104896.00000000,105081.63000000,866.43502000
1737921600000,105081.64000000,105200.00000000,102520.44000000,102620.00000000,3923.99800000
1737936000000,102620.01000000,103260.00000000,100720.53000000,101395.64000000,8353.88719000
1737950400000,101395.64000000,101399.99000000,97777.77000000,99048.02000000,12651.63419000
1737964800000,99048.01000000,99533.33000000,98263.49000000,98761.13000000,6790.38919000
1737979200000,98761.12000000,102317.94000000,98714.28000000,101112.03000000,11346.07460000
1737993600000,101112.03000000,101250.56000000,98864.00000000,99700.02000000,6873.59773000
1738008000000,99700.01000000,102405.00000000,99606.46000000,102082.83000000,4742.55120000
1738022400000,102082.83000000,102892.00000000,101334.55000000,102636.32000000,3670.23637000
1738036800000,102636.32000000,103371.24000000,102527.39000000,102789.72000000,2654.45746000
1738051200000,102789.72000000,103181.82000000,102393.94000000,102762.01000000,2051.60214000
1738065600000,102762.02000000,103800.00000000,101815.26000000,102777.99000000,5106.45100000
1738080000000,102777.99000000,103108.00000000,101820.15000000,102424.24000000,4696.05403000
1738094400000,102424.24000000,102538.00000000,100272.68000000,101335.52000000,3843.25665000
1738108800000,101335.52000000,102319.69000000,101328.01000000,102038.20000000,1696.38336000
1738123200000,102038.21000000,102853.53000000,101955.51000000,102755.82000000,1764.20643000
1738137600000,102755.81000000,103000.00000000,102180.65000000,102646.00000000,2209.71378000
1738152000000,102646.00000000,102842.04000000,101582.37000000,101980.78000000,4382.66276000
1738166400000,101980.78000000,103999.00000000,101400.01000000,103583.99000000,7259.91780000
1738180800000,103584.00000000,104782.68000000,102868.00000000,103733.24000000,5842.47389000
1738195200000,103733.25000000,105300.00000000,103278.54000000,105196.00000000,3876.90317000
1738209600000,105196.00000000,105595.81000000,104799.66000000,105132.07000000,2795.08494000
1738224000000,105132.07000000,105534.00000000,104925.26000000,105300.63000000,1690.21583000
1738238400000,105300.63000000,106457.44000000,104660.00000000,105564.00000000,5586.81148000
1738252800000,105563.99000000,106013.01000000,104762.59000000,105711.27000000,3142.75313000
1738267200000,105711.28000000,105821.62000000,104693.82000000,104722.94000000,2282.30617000
1738281600000,104722.94000000,105029.72000000,103930.09000000,104344.46000000,2510.54787000
1738296000000,104344.46000000,104814.46000000,103972.13000000,104188.56000000,1868.93867000
1738310400000,104188.57000000,104848.65000000,103936.54000000,104736.00000000,1992.81020000
1738324800000,104736.01000000,106012.00000000,104106.00000000,105464.01000000,4829.65222000
1738339200000,105464.00000000,105574.40000000,102122.00000000,102312.32000000,6376.84832000
1738353600000,102312.31000000,102482.94000000,101560.00000000,102429.56000000,4404.38465000
1738368000000,102429.56000000,102783.71000000,102198.52000000,102249.19000000,1810.34285000
1738382400000,102249.19000000,102588.57000000,102118.56000000,102166.49000000,1052.21801000
1738396800000,102166.49000000,102276.99000000,101412.00000000,102028.81000000,2029.14504000
1738411200000,102028.82000000,102329.01000000,101730.79000000,102073.89000000,1704.67519000
1738425600000,102073.89000000,102297.99000000,101448.00000000,101669.60000000,1472.58058000
1738440000000,101669.60000000,101669.60000000,100279.51000000,100635.65000000,4221.99580000
1738454400000,100635.66000000,101456.60000000,99148.91000000,99206.86000000,4565.34638000
1738468800000,99206.85000000,100515.99000000,99031.19000000,99643.30000000,3478.78338000
1738483200000,99643.30000000,100100.00000000,98645.00000000,98864.60000000,4107.22330000
1738497600000,98864.60000000,99439.05000000,98157.00000000,99346.87000000,5265.38592000
1738512000000,99346.87000000,99361.97000000,96821.54000000,98273.16000000,9695.73736000
1738526400000,98273.17000000,98628.74000000,96150.00000000,97700.59000000,7507.02305000
1738540800000,97700.59000000,97782.79000000,91231.00000000,94038.74000000,29729.49110000
1738555200000,94038.75000000,95426.63000000,92646.36000000,95333.01000000,7783.31800000
1738569600000,95333.01000000,95950.68000000,94799.29000000,95107.89000000,6292.62471000
1738584000000,95107.89000000,99500.00000000,94131.14000000,98842.00000000,14148.56207000
1738598400000,98842.00000000,101880.00000000,98038.58000000,101880.00000000,10494.44455000
1738612800000,101879.99000000,102500.01000000,100918.00000000,101328.52000000,6716.29807000
1738627200000,101328.51000000,101732.31000000,100534.03000000,100629.70000000,3827.79756000
1738641600000,100629.70000000,100764.11000000,98229.82000000,98448.02000000,7495.21052000
1738656000000,98448.01000000,99445.17000000,97860.00000000,98967.70000000,4539.23391000
1738670400000,98967.70000000,100415.00000000,98275.98000000,99347.19000000,8422.36725000
1738684800000,99347.18000000,100777.93000000,98778.58000000,98859.77000000,6617.95049000
1738699200000,98859.78000000,99444.02000000,96150.00000000,97763.13000000,9365.42724000
1738713600000,97763.14000000,98930.44000000,97131.43000000,98040.00000000,4039.38442000
1738728000000,98040.01000000,98332.41000000,97352.77000000,97864.43000000,3233.50156000
1738742400000,97864.43000000,98256.00000000,97257.05000000,98198.00000000,3128.59694000
1738756800000,98198.00000000,99149.00000000,97734.69000000,98116.24000000,5192.00486000
1738771200000,98116.24000000,98277.02000000,96500.00000000,97370.00000000,4822.00148000
1738785600000,97370.00000000,97706.37000000,96155.00000000,96612.43000000,5817.81518000
1738800000000,96612.44000000,97493.07000000,96430.78000000,97355.67000000,2552.15194000
1738814400000,97355.66000000,98436.61000000,97273.71000000,98195.61000000,2075.46063000
1738828800000,98195.60000000,99120.00000000,97910.01000000,98877.99000000,2729.43375000
1738843200000,98877.99000000,99040.09000000,96930.17000000,97333.09000000,6201.57209000
1738857600000,97333.09000000,97547.71000000,95676.64000000,95983.00000000,6034.55958000
1738872000000,95982.99000000,97093.50000000,95800.00000000,96554.35000000,3922.02606000
1738886400000,96554.35000000,97805.60000000,96409.65000000,97444.04000000,3156.67580000
1738900800000,97444.04000000,97883.12000000,96566.00000000,96757.05000000,2473.49968000
1738915200000,96757.04000000,97750.00000000,96613.24000000,97750.00000000,2223.55235000
1738929600000,97749.99000000,100137.99000000,97165.51000000,98283.98000000,12394.34552000
1738944000000,98283.98000000,98563.55000000,96856.78000000,96898.56000000,6759.22647000
1738958400000,96898.56000000,96944.10000000,95620.34000000,96506.80000000,4786.92083000
1738972800000,96506.80000000,96880.00000000,96335.42000000,96699.23000000,2006.38123000
1738987200000,96699.24000000,96699.24000000,95785.09000000,96209.92000000,1789.48604000
1739001600000,96209.92000000,96293.48000000,95865.71000000,96120.00000000,1164.01705000
1739016000000,96120.00000000,96517.52000000,95688.00000000,95843.74000000,2499.53256000
